,rating,date,variation,verified_reviews,feedback,verified_reviews_tokenized,verified_reviews_clean
1739,3,2018-07-28,Black  Show,was working great útil  week algo í have it for a month but it started flickering  and in the support forums they say it is a known isue  but it has more the  months reported and there is no solución,1,"['was', 'working', 'great', '\xc3\xbatil', 'week', 'algo', '\xc3\xad', 'have', 'it', 'for', 'a', 'month', 'but', 'it', 'started', 'flickering', 'and', 'in', 'the', 'support', 'forums', 'they', 'say', 'it', 'is', 'a', 'known', 'isue', 'but', 'it', 'has', 'more', 'the', 'months', 'reported', 'and', 'there', 'is', 'no', 'soluci\xc3\xb3n']",
1740,5,2018-07-28,White  Show,we like the video calling feature we got this so we can be in contact with our elderly parents and it works well,1,"['we', 'like', 'the', 'video', 'calling', 'feature', 'we', 'got', 'this', 'so', 'we', 'can', 'be', 'in', 'contact', 'with', 'our', 'elderly', 'parents', 'and', 'it', 'works', 'well']",
1741,1,2018-07-28,White  Show,the sound on these is terrible it’s like a tin can i love my echo but this item is awful,0,"['the', 'sound', 'on', 'these', 'is', 'terrible', 'it\xe2\x80\x99s', 'like', 'a', 'tin', 'can', 'i', 'love', 'my', 'echo', 'but', 'this', 'item', 'is', 'awful']",
1742,5,2018-07-28,Black  Show,i have been waiting for the echo show to go on sale and it was worth the wait it was easy to set up and start using,1,"['i', 'have', 'been', 'waiting', 'for', 'the', 'echo', 'show', 'to', 'go', 'on', 'sale', 'and', 'it', 'was', 'worth', 'the', 'wait', 'it', 'was', 'easy', 'to', 'set', 'up', 'and', 'start', 'using']",
1743,5,2018-07-28,Black  Show,bought this on prime day,1,"['bought', 'this', 'on', 'prime', 'day']",
1744,2,2018-07-28,Black  Show,this was my th echo device st echo show  it seemed to have huge potential and i really wanted to like it but soon found out it is quite limited a bit disappointing but not the end of the world i used it like i use my other screenless echos for a little under  month when the screen started flickering mostly on the bottom of the screen but not just a quick look in some forums made me understand it is pointless asking for a replacement as some people had  devices replaced only to start flickering again shortly after amazon are not providing any serious answers and this has been going on for quite some time apparentlylong story short i moved it to the hallway and been using it as a very expensive and bulky voice activated light switch for my hue lights so like the headline suggests meh,0,"['this', 'was', 'my', 'th', 'echo', 'device', 'st', 'echo', 'show', 'it', 'seemed', 'to', 'have', 'huge', 'potential', 'and', 'i', 'really', 'wanted', 'to', 'like', 'it', 'but', 'soon', 'found', 'out', 'it', 'is', 'quite', 'limited', 'a', 'bit', 'disappointing', 'but', 'not', 'the', 'end', 'of', 'the', 'world', 'i', 'used', 'it', 'like', 'i', 'use', 'my', 'other', 'screenless', 'echos', 'for', 'a', 'little', 'under', 'month', 'when', 'the', 'screen', 'started', 'flickering', 'mostly', 'on', 'the', 'bottom', 'of', 'the', 'screen', 'but', 'not', 'just', 'a', 'quick', 'look', 'in', 'some', 'forums', 'made', 'me', 'understand', 'it', 'is', 'pointless', 'asking', 'for', 'a', 'replacement', 'as', 'some', 'people', 'had', 'devices', 'replaced', 'only', 'to', 'start', 'flickering', 'again', 'shortly', 'after', 'amazon', 'are', 'not', 'providing', 'any', 'serious', 'answers', 'and', 'this', 'has', 'been', 'going', 'on', 'for', 'quite', 'some', 'time', 'apparentlylong', 'story', 'short', 'i', 'moved', 'it', 'to', 'the', 'hallway', 'and', 'been', 'using', 'it', 'as', 'a', 'very', 'expensive', 'and', 'bulky', 'voice', 'activated', 'light', 'switch', 'for', 'my', 'hue', 'lights', 'so', 'like', 'the', 'headline', 'suggests', 'meh']",
1745,4,2018-07-28,Black  Show,love it to play music works great for finding recipes need more family to have adapted machines to see,1,"['love', 'it', 'to', 'play', 'music', 'works', 'great', 'for', 'finding', 'recipes', 'need', 'more', 'family', 'to', 'have', 'adapted', 'machines', 'to', 'see']",
1746,4,2018-07-28,Black  Show,it seems a little less intuitive then the regular echo plus its also a little harder for it to pick up what youre saying  when combined with the other four we have in the household having to speak loud enough for it to hear was cross activating other ones so we had to rename this one  overall it works well but does not seem as adept at doing things as the original echo plus,1,"['it', 'seems', 'a', 'little', 'less', 'intuitive', 'then', 'the', 'regular', 'echo', 'plus', 'its', 'also', 'a', 'little', 'harder', 'for', 'it', 'to', 'pick', 'up', 'what', 'youre', 'saying', 'when', 'combined', 'with', 'the', 'other', 'four', 'we', 'have', 'in', 'the', 'household', 'having', 'to', 'speak', 'loud', 'enough', 'for', 'it', 'to', 'hear', 'was', 'cross', 'activating', 'other', 'ones', 'so', 'we', 'had', 'to', 'rename', 'this', 'one', 'overall', 'it', 'works', 'well', 'but', 'does', 'not', 'seem', 'as', 'adept', 'at', 'doing', 'things', 'as', 'the', 'original', 'echo', 'plus']",
1747,5,2018-07-28,Black  Show,this is my second show  i like them very much  i use mine for music and my arlo security cameras  i can connect and display my outdoor cameras by voice they are exceptionally capable devices  i highly recommend them,1,"['this', 'is', 'my', 'second', 'show', 'i', 'like', 'them', 'very', 'much', 'i', 'use', 'mine', 'for', 'music', 'and', 'my', 'arlo', 'security', 'cameras', 'i', 'can', 'connect', 'and', 'display', 'my', 'outdoor', 'cameras', 'by', 'voice', 'they', 'are', 'exceptionally', 'capable', 'devices', 'i', 'highly', 'recommend', 'them']",
1748,5,2018-07-28,Black  Show,love seeing everything in the display,1,"['love', 'seeing', 'everything', 'in', 'the', 'display']",
1749,5,2018-07-28,Black  Show,i love this thing  i enjoy watching the daily news play music with lyrics most songs ordering my coffeeetc,1,"['i', 'love', 'this', 'thing', 'i', 'enjoy', 'watching', 'the', 'daily', 'news', 'play', 'music', 'with', 'lyrics', 'most', 'songs', 'ordering', 'my', 'coffeeetc']",
1750,4,2018-07-31,Black  Plus,we use alexa primarily for listening to music and checking the weather we are still learning other ways to use her everything has been ready and hands free so far the speaker has great volume and sound,1,"['we', 'use', 'alexa', 'primarily', 'for', 'listening', 'to', 'music', 'and', 'checking', 'the', 'weather', 'we', 'are', 'still', 'learning', 'other', 'ways', 'to', 'use', 'her', 'everything', 'has', 'been', 'ready', 'and', 'hands', 'free', 'so', 'far', 'the', 'speaker', 'has', 'great', 'volume', 'and', 'sound']",
1751,5,2018-07-31,Black  Plus,plug n play set up is simple added battery base to make it portable looking forward to using the hub,1,"['plug', 'n', 'play', 'set', 'up', 'is', 'simple', 'added', 'battery', 'base', 'to', 'make', 'it', 'portable', 'looking', 'forward', 'to', 'using', 'the', 'hub']",
1752,5,2018-07-30,White  Plus,great speaker i n this i love this so much more than my alexa tap it’s definitely fast in response and just so much prettier,1,"['great', 'speaker', 'i', 'n', 'this', 'i', 'love', 'this', 'so', 'much', 'more', 'than', 'my', 'alexa', 'tap', 'it\xe2\x80\x99s', 'definitely', 'fast', 'in', 'response', 'and', 'just', 'so', 'much', 'prettier']",
1753,4,2018-07-30,Black  Plus,shes alexa a bit dense and still learning the way i phrase things with my nynj regional accent,1,"['shes', 'alexa', 'a', 'bit', 'dense', 'and', 'still', 'learning', 'the', 'way', 'i', 'phrase', 'things', 'with', 'my', 'nynj', 'regional', 'accent']",
1754,5,2018-07-30,Black  Plus,great sound and easy to set up purchased the echo plus because it had a built in hub and would make it easier to connect to devices i am hooked on alexa,1,"['great', 'sound', 'and', 'easy', 'to', 'set', 'up', 'purchased', 'the', 'echo', 'plus', 'because', 'it', 'had', 'a', 'built', 'in', 'hub', 'and', 'would', 'make', 'it', 'easier', 'to', 'connect', 'to', 'devices', 'i', 'am', 'hooked', 'on', 'alexa']",
1755,5,2018-07-30,White  Plus,i like the built in hub plus the unit sounds great just wish it had a volume control on it,1,"['i', 'like', 'the', 'built', 'in', 'hub', 'plus', 'the', 'unit', 'sounds', 'great', 'just', 'wish', 'it', 'had', 'a', 'volume', 'control', 'on', 'it']",
1756,5,2018-07-30,White  Plus,happy with echo plus having fun learning what i can do with it,1,"['happy', 'with', 'echo', 'plus', 'having', 'fun', 'learning', 'what', 'i', 'can', 'do', 'with', 'it']",
1757,5,2018-07-30,Black  Plus,love my new echo plus,1,"['love', 'my', 'new', 'echo', 'plus']",
1758,5,2018-07-30,Black  Plus,omg we love it,1,"['omg', 'we', 'love', 'it']",
1759,5,2018-07-30,White  Plus,have had this around a week i love that i can control items in my house even if i’m not there makes me feel better about being away from the house and people don’t know that we are gone alexa has not disappointed,1,"['have', 'had', 'this', 'around', 'a', 'week', 'i', 'love', 'that', 'i', 'can', 'control', 'items', 'in', 'my', 'house', 'even', 'if', 'i\xe2\x80\x99m', 'not', 'there', 'makes', 'me', 'feel', 'better', 'about', 'being', 'away', 'from', 'the', 'house', 'and', 'people', 'don\xe2\x80\x99t', 'know', 'that', 'we', 'are', 'gone', 'alexa', 'has', 'not', 'disappointed']",
1760,4,2018-07-30,White  Plus,i did not know it needed to be plugged in to work so far my experiences have been positive,1,"['i', 'did', 'not', 'know', 'it', 'needed', 'to', 'be', 'plugged', 'in', 'to', 'work', 'so', 'far', 'my', 'experiences', 'have', 'been', 'positive']",
1762,5,2018-07-30,Black  Plus,was surprised to learn this can be used as a bluetooth speaker for phones and tablets it probably lists it in the description but i missed that part  it not quite the surroundlike quality of a bluetooth speaker in the  range but its very good none the less  and with even basic access to amazon music there is a lot to listen to  theres a huge number of things alexa can do learning more every day,1,"['was', 'surprised', 'to', 'learn', 'this', 'can', 'be', 'used', 'as', 'a', 'bluetooth', 'speaker', 'for', 'phones', 'and', 'tablets', 'it', 'probably', 'lists', 'it', 'in', 'the', 'description', 'but', 'i', 'missed', 'that', 'part', 'it', 'not', 'quite', 'the', 'surroundlike', 'quality', 'of', 'a', 'bluetooth', 'speaker', 'in', 'the', 'range', 'but', 'its', 'very', 'good', 'none', 'the', 'less', 'and', 'with', 'even', 'basic', 'access', 'to', 'amazon', 'music', 'there', 'is', 'a', 'lot', 'to', 'listen', 'to', 'theres', 'a', 'huge', 'number', 'of', 'things', 'alexa', 'can', 'do', 'learning', 'more', 'every', 'day']",
1763,5,2018-07-30,Black  Plus,its fun to use i love novelty gadgets and alexa really works well for me,1,"['its', 'fun', 'to', 'use', 'i', 'love', 'novelty', 'gadgets', 'and', 'alexa', 'really', 'works', 'well', 'for', 'me']",
1765,5,2018-07-30,White  Plus,awesome device to have in home  full of very useful information  dont have to us e my phone to answer spur of the moment questions,1,"['awesome', 'device', 'to', 'have', 'in', 'home', 'full', 'of', 'very', 'useful', 'information', 'dont', 'have', 'to', 'us', 'e', 'my', 'phone', 'to', 'answer', 'spur', 'of', 'the', 'moment', 'questions']",
1766,5,2018-07-30,Black  Plus,i like the echo plus its wonderful the least thing i dont like is it doesnt turn off every,1,"['i', 'like', 'the', 'echo', 'plus', 'its', 'wonderful', 'the', 'least', 'thing', 'i', 'dont', 'like', 'is', 'it', 'doesnt', 'turn', 'off', 'every']",
1767,5,2018-07-30,Black  Plus,we love our echo plus we like listening to musicthe sound is great all the features are nice i do wish it was wireless so we could listen to music outside,1,"['we', 'love', 'our', 'echo', 'plus', 'we', 'like', 'listening', 'to', 'musicthe', 'sound', 'is', 'great', 'all', 'the', 'features', 'are', 'nice', 'i', 'do', 'wish', 'it', 'was', 'wireless', 'so', 'we', 'could', 'listen', 'to', 'music', 'outside']",
1768,5,2018-07-30,Black  Plus,it’s a great product and easily set up just have to get it in sync with your personal set up,1,"['it\xe2\x80\x99s', 'a', 'great', 'product', 'and', 'easily', 'set', 'up', 'just', 'have', 'to', 'get', 'it', 'in', 'sync', 'with', 'your', 'personal', 'set', 'up']",
1769,5,2018-07-30,Black  Plus,using as a hub and music,1,"['using', 'as', 'a', 'hub', 'and', 'music']",
1770,3,2018-07-30,Black  Plus,still need more ai built into it to interact better it needs to continue the conversation sometimes if the finding  answer needs to be right you cant keep stop alexa and ask again and again also it should be able to access the wikipedia dictionary in many areas with better and fast accessneeds to hear us better also we should be able to name it on our own instead calling alexa or echo price can be reduced a bit value based and updates should be auto and daily to improve it  connectivity to other home equipment can be imrproved as wellgood product with good sound quality but needs more ai built in,1,"['still', 'need', 'more', 'ai', 'built', 'into', 'it', 'to', 'interact', 'better', 'it', 'needs', 'to', 'continue', 'the', 'conversation', 'sometimes', 'if', 'the', 'finding', 'answer', 'needs', 'to', 'be', 'right', 'you', 'cant', 'keep', 'stop', 'alexa', 'and', 'ask', 'again', 'and', 'again', 'also', 'it', 'should', 'be', 'able', 'to', 'access', 'the', 'wikipedia', 'dictionary', 'in', 'many', 'areas', 'with', 'better', 'and', 'fast', 'accessneeds', 'to', 'hear', 'us', 'better', 'also', 'we', 'should', 'be', 'able', 'to', 'name', 'it', 'on', 'our', 'own', 'instead', 'calling', 'alexa', 'or', 'echo', 'price', 'can', 'be', 'reduced', 'a', 'bit', 'value', 'based', 'and', 'updates', 'should', 'be', 'auto', 'and', 'daily', 'to', 'improve', 'it', 'connectivity', 'to', 'other', 'home', 'equipment', 'can', 'be', 'imrproved', 'as', 'wellgood', 'product', 'with', 'good', 'sound', 'quality', 'but', 'needs', 'more', 'ai', 'built', 'in']",
1771,5,2018-07-30,White  Plus,it was an excellent purchase echo plus has sound quality good size i love it i it,1,"['it', 'was', 'an', 'excellent', 'purchase', 'echo', 'plus', 'has', 'sound', 'quality', 'good', 'size', 'i', 'love', 'it', 'i', 'it']",
1772,5,2018-07-30,Black  Plus,did take me about  hours to set it up i have a galaxy s phone when i got used to the system setup it was in seconds edit my light bulbs adding a string of lights simple easy,1,"['did', 'take', 'me', 'about', 'hours', 'to', 'set', 'it', 'up', 'i', 'have', 'a', 'galaxy', 's', 'phone', 'when', 'i', 'got', 'used', 'to', 'the', 'system', 'setup', 'it', 'was', 'in', 'seconds', 'edit', 'my', 'light', 'bulbs', 'adding', 'a', 'string', 'of', 'lights', 'simple', 'easy']",
1773,5,2018-07-30,Black  Plus,great speaker great microphone response  loving my purchase and the beginning of my smart home,1,"['great', 'speaker', 'great', 'microphone', 'response', 'loving', 'my', 'purchase', 'and', 'the', 'beginning', 'of', 'my', 'smart', 'home']",
1774,5,2018-07-30,Black  Plus,this is my rd echo and with the built in hub it works great   now i have an echo in the family room my bedroom and my home office,1,"['this', 'is', 'my', 'rd', 'echo', 'and', 'with', 'the', 'built', 'in', 'hub', 'it', 'works', 'great', 'now', 'i', 'have', 'an', 'echo', 'in', 'the', 'family', 'room', 'my', 'bedroom', 'and', 'my', 'home', 'office']",
1775,3,2018-07-30,White  Plus,i donr know how to use it yet  need more explicit directions for the electeonically challenged  i did not get the feee lifht bulb that was part of the package,1,"['i', 'donr', 'know', 'how', 'to', 'use', 'it', 'yet', 'need', 'more', 'explicit', 'directions', 'for', 'the', 'electeonically', 'challenged', 'i', 'did', 'not', 'get', 'the', 'feee', 'lifht', 'bulb', 'that', 'was', 'part', 'of', 'the', 'package']",
